_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
648,Education,Education,Hearst,École élémentaire publique Passeport Jeunesse,Complete,20-Sep,Renovation of existing school,Renovation to address underserved French-language students to accommodate students,Cochrane,Northeast,75 9TH ST,P0L1N0,,1865553,,Yes,Yes,,,49.6839,-83.6658
649,Education,Education,Hearst,École publique Passeport Jeunesse,Planning,25-Sep,New School,A new 161 pupil place secondary school to replace the currently leased spaces and provide French-language education access in Hearst.,Cochrane,Northeast,75 9th Street,P0L1N0,,6964061,,Yes,,,,,
650,Education,Education,Innisfil,Alcona Glen Public Elementary School,Complete,14-Sep,Expansion of existing school,Minor school addition and renovation to accommodate Full Day Kindergarten students,Simcoe,Central,1310 Innisfil Beach Rd,L9S 4B7,,0,,Yes,,,,44.311073,-79.565065
651,Education,Education,Innisfil,Lake Simcoe Public Elementary School,Complete,16-Sep,New school built,New facility to accommodate 412 students in a growing community,Simcoe,Central,1701 WEBSTER BLVD,L9S2A6,,8727848,,Yes,,Yes,,44.29789,-79.55761
652,Education,Education,Innisfil,Innisfil South Catholic Elementary School,Complete,24-Sep,Construction of new school,"New facility to accommodate 493 students in a growing community, including the construction of 49 child care spaces",Simcoe,Central,MCMASTER AVE,TBD,,17712220,,Yes,,Yes,,,
653,Education,Education,Innisfil,Lake Simcoe Public Elementary School,Complete,25-Jan,Expansion of existing school,"New classroom addition of 190 pupil places for a growing school, including 39 child care spaces",Simcoe,Central,1701 WEBSTER BLVD,L9S2A6,,7905878,,Yes,,Yes,,44.29789,-79.55761
654,Education,Education,Innisfil,Killarney Beach Public Elementary School,Planning,26-Sep,Expansion of existing school,New classroom addition of 184 pupil places for a growing school,Simcoe,Central,820 20TH SIDE RD,L0L1W0,,7183691,,Yes,,,,44.25778174,-79.5645365
655,Education,Education,Innisfil,Alcona Elementary School,Planning,27-Sep,New School,A new 619 pupil place elementary school to address accommodation pressure in Innisfil.,Simcoe,Central,TBD,TBD,,27629497,,Yes,,,,,
656,Education,Education,Innisfil,Nantyr Shores Secondary School,Planning,27-Jan,Addition,A 414  pupil place addition to Nantyr Shores Secondary School to address accommodation pressure in Innisfil.,Simcoe,Central,TBD,TBD,,12730382,,Yes,,,,44.30613756,-79.55520078
657,Education,Education,Iroquois Falls,École secondaire publique l'Alliance,Complete,20-Sep,Construction of new school,New facility to accommodate 180 underserved French-language students,Cochrane,Northeast,296 CAMBRIDGE AVE,P0K1E0,,7093955,,Yes,Yes,Yes,,48.76236364,-80.68691756
658,Education,Education,Iroquois Falls,École secondaire catholique l'Alliance,Complete,20-Sep,Construction of new school,New facility to accommodate 180 underserved French-language students,Cochrane,Northeast,296 CAMBRIDGE AVE,P0K1E0,,7093955,,Yes,Yes,Yes,,48.76236364,-80.68691756
659,Education,Education,Iroquois Falls,École élémentaire publique Étoile du Nord,Complete,15-Sep,Expansion of existing school,School addition and renovation,Cochrane,Northeast,551 UNION ST,P0K1G0,,3463084,,Yes,Yes,Yes,,48.76609063,-80.69368435
660,Education,Education,Johnson,Central Algoma Public Elementary and Secondary School,Complete,16-Sep,Expansion of existing school,New classroom addition of 125 pupil places to accommodate students as a result of a consolidation,Algoma,Northeast,32 KENSINGTON RD RR 1,P0R1E0,,3069292,,Yes,,,,46.34007,-83.9369
661,Education,Education,Johnson,Central Algoma Public Elementary and Secondary School,Complete,21-Mar,Expansion of existing school,"New classroom addition of 95 pupil places to accommodate students as a result of a consolidation, including 64 child care spaces",Algoma,Northeast,32 KENSINGTON RD RR 1,P0R1E0,,8642578,,Yes,,,,46.34007,-83.9369
662,Education,Education,Kapuskasing,École élémentaire publique Coeur du Nord,Complete,16-Sep,Expansion of existing school,New classroom addition of 98 pupil places for a growing school,Cochrane,Northeast,80 CEDAR ST,P5N2B3,,3241826,,Yes,Yes,Yes,,49.4205,-82.4266
663,Education,Education,Kawartha Lakes,Scott Young Public Elementary School,Complete,24-Sep,Expansion of existing school,"New classroom addition of 52 pupil places to accommodate students as a result of consolidation, including 49 child care spaces and 1 EarlyON room",Kawartha Lakes,East,27 WALNUT ST,K0L2W0,,5908455,,Yes,,,,44.29932,-78.56551
664,Education,Education,Kenora,Valleyview Public Elementary School,Complete,16-Sep,Renovation of existing school,School renovation as a result of condition of school,Kenora,Northwest,1529 VALLEY DR,P9N4K3,,0,,,,Yes,,49.78314,-94.44565
665,Education,Education,Kenora,Nestor Falls Public Elementary School,Planning,26-Jan,Construction of new school,New replacement facility to accommodate 46 students,Kenora,Northwest,TBD,P0X1K0,,3682023,,Yes,,,,,
666,Education,Education,"Killaloe, Hagarty and Richards",St. Andrews Catholic Elementary School,Complete,15-Sep,Renovation of existing school,School renovation to address accommodation needs as a result of a consolidation,Renfrew,East,35 CAMERON ST,K0J2A0,,582983,,Yes,,,,45.55709,-77.41736
667,Education,Education,Kincardine,St. Anthony Catholic Elementary School,Complete,23-Sep,Expansion of existing school,"New classroom addition of 190 pupil places for a growing school, including 78 child care spaces",Bruce,Southwest,709 RUSSELL ST,N2Z1R1,,9706435,,Yes,,Yes,,44.17023,-81.62284
668,Education,Education,Kincardine,Kincardine Public Secondary School,Planning,26-Sep,Construction of new school,New facility to accommodate 881 students in a growing community,Bruce,Southwest,TBD,TBD,,26450989,,Yes,,,,,
669,Education,Education,Kingston,Kingston Central / Module Vanier Public Secondary School,Complete,20-Mar,Construction of new school,New facility to accommodate 1341 students as a result of a consolidation,Frontenac,East,145 KIRKPATRICK ST,K7K2P4,,37399663,,Yes,,Yes,,44.2544805,-76.5014632
670,Education,Education,Kingston,St. Francis Assisi Catholic Elementary School,Complete,17-Sep,Construction of new school,New facility to accommodate 363 students as a result of a consolidation,Frontenac,East,114 WILEY ST,K7K5B5,,8576150,,Yes,,,,44.2608581,-76.490657
671,Education,Education,Kingston,Molly Brant Public Elementary School,Complete,16-Sep,New school built,New facility to accommodate 459 students as a result of a consolidation,Frontenac,East,30 LYONS ST,K7K0J5,,10295481,,Yes,,Yes,,44.254454,-76.4993718
672,Education,Education,Kingston,Queen Elizabeth Public Secondary School,Complete,20-Dec,Demolition,Full/Partial demolition of the existing facility,Frontenac,East,145 KIRKPATRICK ST,K7K2P4,,2130000,,Yes,,,,44.253539,-76.502086
673,Education,Education,Kingston,Mother Teresa Catholic Elementary School,Complete,15-Sep,Renovation of existing school,School renovation as a result of condition of school,Frontenac,East,1044 LANCASTER DR,K7P2L6,,526017,,Yes,,Yes,,44.25586,-76.59818
674,Education,Education,Kingston,Holy Family Catholic Elementary School,Complete,17-Sep,Demolition,Full/Partial demolition of the existing facility,Frontenac,East,114 WILEY ST,K7K5B5,,405757,,Yes,,,,44.26099,-76.48976
675,Education,Education,Kingston,Kingston West Catholic Elementary School,Complete,24-Sep,Construction of new school,"New facility to accommodate 481 students in a growing community, including the construction of 73 child care spaces and of 3 EarlyON rooms",Frontenac,East,386 HOLDEN ST,,,17790829,,Yes,,Yes,,44.26725301,-76.58970419
676,Education,Education,Kingston,École secondaire publique Mille Îles,Complete,23-Sep,Construction of new school,New facility to accommodate 300 students in a growing community,Frontenac,East,1381 DEMERS AVE,K7M3X9,,13555472,,Yes,,Yes,,44.24991,-76.56075
677,Education,Education,Kingston,école secondaire catholique Marie-Rivier,Complete,23-Sep,Construction of new school,"New facility to accommodate 300 students in a growing community, including the construction of 49 child care spaces and of 1 EarlyON room",Frontenac,East,1381 DEMERS AVE,K7M3X9,,15784450,,Yes,,Yes,,44.24991,-76.56075
678,Education,Education,Kingsville,Kingsville Public Elementary and Secondary School,Complete,24-Sep,Construction of new school,"New facility to accommodate 1795 students as a result of a consolidation, including the construction of 98 child care spaces and of 3 EarlyON rooms",Essex,Southwest,1620 JASPERSON LANE,N9Y3J5,,56091086,,Yes,,Yes,,42.046614,-82.724202
679,Education,Education,Kitchener,Chicopee Hills Public Elementary School,Complete,17-Sep,Construction of new school,New facility to accommodate 646 students in a growing community,Waterloo,Southwest,300 CHICOPEE HILLS DR,N2A0J6,,11611846,,Yes,,Yes,,43.44492322,-80.41454402
680,Education,Education,Kitchener,Groh Public Elementary School,Complete,17-Sep,Construction of new school,New facility to accommodate 574 students in a growing community,Waterloo,Southwest,225 THOMAS SLEE DR,N2P0B8,,11196929,,Yes,,Yes,,43.37243,-80.43902
681,Education,Education,Kitchener,Janet Metcalfe Public Elementary School,Complete,18-Sep,Construction of new school,"New facility to accommodate 663 students in a growing community, including the construction of 88 child care spaces",Waterloo,Southwest,335 SEABROOK DR,N2R0G3,,15543454,,Yes,,Yes,,43.38538,-80.49843
682,Education,Education,Kitchener,Grand River Public Secondary School,Complete,18-Sep,Expansion of existing school,New classroom addition of 138 pupil places to accommodate students as a result of a consolidation,Waterloo,Southwest,175 INDIAN RD,N2B2S7,,3647588,,Yes,,Yes,,43.45733,-80.43752
683,Education,Education,Kitchener,Brigadoon-Huron Catholic Elementary School,Complete,23-Sep,Construction of new school,"New facility to accommodate 650 students in a growing community, including the construction of 88 child care spaces",Waterloo,Southwest,S HURON / E FISHER HALLMAN,,,17841779,,Yes,,Yes,,43.38242,-80.48216
684,Education,Education,Kitchener,Jean Steckle Public Elementary School,Complete,14-Sep,New school built,New facility to accommodate 650 students in a growing community,Waterloo,Southwest,130 WOODBINE AVE,N2R1X9,,9462768,,Yes,,Yes,,43.38817652,-80.48417819
685,Education,Education,Kitchener,Westmount Public Elementary School,Complete,15-Sep,New school built,New facility to accommodate 493 students in a growing community,Waterloo,Southwest,329 GLASGOW ST,N2M2M9,,2379345,,Yes,,Yes,,43.44921,-80.5209
686,Education,Education,Kitchener,St. Aloysius Catholic Elementary School,Complete,15-Sep,Expansion of existing school,New classroom addition of 46 pupil places for a growing school,Waterloo,Southwest,504 CONNAUGHT ST,N2C1C2,,3239016,,Yes,,Yes,,43.42867,-80.44493
687,Education,Education,Kitchener,South Kitchener Public Elementary School,Under construction,25-Sep,Construction of new school,"New facility to accommodate 591 students in a growing community, including the construction of 49 child care spaces",Waterloo,Southwest,670 THOMAS SLEE DR,,,23832967,,Yes,,Yes,,43.37695634,-80.42145552
688,Education,Education,Kitchener,East Kitchener Catholic Secondary School,Under construction,26-Sep,Construction of new school,New facility to accommodate 1400 students in a growing community,Waterloo,Southwest,TBD,TBD,,37699818,,Yes,,,,,
689,Education,Education,Kitchener,Rosenberg Catholic Elementary School,Under construction,25-Sep,Construction of new school,New facility to accommodate 527 students in a growing community,Waterloo,Southwest,ROSENBERG WAY / FOREST WALK ST,TBD,,12142420,,Yes,,,,,
690,Education,Education,Kitchener,St. Patrick Catholic Elementary School,Under construction,25-Sep,Construction of new school,"New facility to accommodate 527 students in a growing community, including the construction of 88 child care spaces",Waterloo,Southwest,THALER AVE / BURGETZ AVE,,,27150764,,Yes,,,,43.43707137,-80.43367046
691,Education,Education,Kitchener,St. Aloysius Catholic Elementary School Addition,Planning,To Be Determined,Addition,A 230 pupil place addition at St. Aloysius Catholic Elementary School in the City of Kitchener,Waterloo,Southwest,504 Connaught Street,N2C1C2,,7413833,,Yes,,,,43.42853943,-80.44517277
692,Education,Education,Kitchener,St. Paul Catholic Elementary School Addition,Planning,To Be Determined,Addition,A 253 pupil place addition at St. Paul Catholic Elementary School in the City of Kitchener,Waterloo,Southwest,45 Birchcliff Avenue,N2M4V7,,10071139,,Yes,,,,43.4254126,-80.51628591
693,Education,Education,Kitchener,St. Mark Catholic Elementary School Addition,Planning,To Be Determined,Addition,A 184 pupil place addition to St. Mark Catholic Elementary School in the City of Kitchener. ,Waterloo,Southwest, 240 Autumn Hill Crescent,N2N1K8,,8413650,,Yes,,,,43.42084502,-80.53121445
694,Education,Education,Lakeshore,École élémentaire catholique Pavillon des Jeunes,Complete,16-Sep,Expansion of existing school,Expansion of the gymnasium to accommodate school population,Essex,Southwest,326 ROURKE LINE RR 3,N0R1A0,,0,,,,Yes,,42.2879365,-82.7328782
695,Education,Education,Lakeshore,Lakeshore Public Elementary School,Planning,26-Sep,Construction of new school,New facility to accommodate 582 students in a growing community,Essex,Southwest,TBD,TBD,,22184623,,Yes,,Yes,,,
696,Education,Education,Lambton Shores,Forest Area Public Elementary and Secondary School,Planning,27-Jan,Construction of new school,"New facility to accommodate 1024 students as a result of a consolidation, including the construction of 24 child care spaces and of 2 EarlyON rooms",Lambton,Southwest,105 BEECHWOOD AVE,N0N1J0,,39783310,,Yes,,,,43.10531198,-81.99127646
697,Education,Education,Lanark County,Notre Dame Catholic High School,Planning,26-Sep,Addition,A 230 pupil place addition to Notre Dame Catholic High School to address accommodation pressure in Carleton Place.,Lambton,East,157 McKenzie Street,K7C 4P2,,4343988,,Yes,,,,45.14318723,-76.15878361
698,Education,Education,Lanark County,St. Gregory Catholic School,Planning,26-Sep,Addition,A 164 pupil place addition and renovations to St. Gregory Catholic Elementary School to address accommodation pressure in Carleton Place.,Lambton,East,176 Townline Road West,K7C3P7,,4593872,,Yes,,,,45.13904614,-76.15595472
699,Education,Education,LaSalle,Legacy Oak Trail Public Elementary School,Complete,24-Sep,Expansion of existing school,New classroom addition of 167 pupil places for a growing school,Essex,Southwest,2648 LEPTIS MAGNA DR,N9J0E4,,4901913,,Yes,,,,42.22413654,-83.04465858
700,Education,Education,Leamington,Leamington District Public Secondary School,Complete,17-Sep,Construction of new school,New replacement facility to accommodate 1017 students,Essex,Southwest,80 OAK ST W,N8H2B3,,26686228,,Yes,,,,42.04646,-82.60853
